RIHT (oC) and year
261.201625509,261.567863286,261.691723296,261.769198721,261.837883111,261.905359377,261.97388037,262.042119835,262.110603503,262.178615421,262.2466687,262.314539245,262.382759113,262.451153306,262.519084503,262.588011942,262.657417389,262.727945077,262.798215732,262.868028015,262.938107614,263.008544234,263.078605079,263.148306593,263.21895875,263.289210929,263.359355973,263.429812573,263.499094911,263.569708864,263.639894296,263.710787964,263.781133571,263.851379394,263.921747878,263.993131565
"(1983, 4)","(1983, 5)","(1983, 6)","(1983, 7)","(1983, 8)","(1983, 9)","(1983, 10)","(1983, 11)","(1983, 12)","(1984, 1)","(1984, 2)","(1984, 3)","(1984, 4)","(1984, 5)","(1984, 6)","(1984, 7)","(1984, 8)","(1984, 9)","(1984, 10)","(1984, 11)","(1984, 12)","(1985, 1)","(1985, 2)","(1985, 3)","(1985, 4)","(1985, 5)","(1985, 6)","(1985, 7)","(1985, 8)","(1985, 9)","(1985, 10)","(1985, 11)","(1985, 12)","(1986, 1)","(1986, 2)","(1986, 3)"
Delta RIHT (oC)
0.366237776181,0.123860010037,0.0774754248342,0.0686843901266,0.067476266727,0.0685209929035,0.0682394650526,0.0684836674129,0.0680119184497,0.0680532790586,0.0678705444413,0.0682198687532,0.0683941925386,0.0679311968356,0.0689274392214,0.0694054471838,0.0705276874943,0.0702706550758,0.0698122836558,0.0700795982902,0.0704366205681,0.0700608449429,0.069701514095,0.0706521561665,0.0702521798462,0.0701450433535,0.0704566002696,0.0692823379259,0.0706139532331,0.0701854318713,0.070893668383,0.0703456065314,0.0702458233689,0.0703684835518,0.0713836870594
Steam fraction
0.0103759612175,0.0120246736114,0.0125824331072,0.0129314652385,0.0132390871193,0.0135439090858,0.0138514134823,0.0141579616978,0.0144657162158,0.0147719615235,0.0150775386733,0.0153827890531,0.0156902599862,0.0159979856391,0.0163030817554,0.016612647672,0.0169257917027,0.0172418342608,0.0175572731291,0.0178709143152,0.0181856227315,0.0185015919168,0.0188164259689,0.0191291816706,0.019445699751,0.0197617948805,0.0200765376538,0.0203928065146,0.0207054798226,0.0210210814205,0.021336853525,0.0216551953309,0.0219724019573,0.0222883919958,0.0226045407343,0.0229233022782

U-bend length (cm)
1887,1807,1970,2046

Distance (m)
0.32,1.98,2.974,4.8,5.76,6.75,7.71,8.6917,9.06472735177,9.43775470353,9.8107820553,10.1838094071,11.5438094071,12.4938094071,13.4838094071,14.4538094071,15.9015094071,16.5555094071,17.4755094071,18.1355094071,18.5555094071,18.8755094071
0.32,1.98,2.974,4.8,5.76,6.75,7.71,8.6917,8.8657349461,9.03976989219,9.21380483829,9.38783978439,10.7478397844,11.6978397844,12.6878397844,13.6578397844,15.1055397844,15.7595397844,16.6795397844,17.3395397844,17.7595397844,18.0795397844
0.32,1.98,2.974,4.8,5.76,6.75,7.71,8.6917,9.27319558628,9.85469117255,10.4361867588,11.0176823451,12.3776823451,13.3276823451,14.3176823451,15.2876823451,16.7353823451,17.3893823451,18.3093823451,18.9693823451,19.3893823451,19.7093823451
0.32,1.98,2.974,4.8,5.76,6.75,7.71,8.6917,9.4627121631,10.2337243262,11.0047364893,11.7757486524,13.1357486524,14.0857486524,15.0757486524,16.0457486524,17.4934486524,18.1474486524,19.0674486524,19.7274486524,20.1474486524,20.4674486524

Inner Loading (g/m^2)
0.17042044022,0.2078580569,0.0996598211784,2.53212539974,2.52623841189,2.52147301607,2.51791446771,2.515031031,2.51458676473,2.51412065242,2.51364496439,2.5131127583,2.51041403315,2.50912522408,2.50804090154,2.50718948841,2.50612421725,2.50570760931,2.50437644769,2.50327511267,2.50259753825,2.5026290659
0.17042044022,0.2078580569,0.0996598211784,2.53212539974,2.52623841189,2.52147301607,2.51791446771,2.515031031,2.51523328384,2.51536612711,2.51543923795,2.51539490699,2.5119673506,2.51035048116,2.50900839603,2.50796837842,2.50669001433,2.50620545141,2.50473231524,2.50353033912,2.502807505,2.50283631943
0.17042044022,0.2078580569,0.0996598211784,2.53212539974,2.52623841189,2.52147301607,2.51791446771,2.515031031,2.51393799302,2.51294574625,2.51204958168,2.51119503378,2.50908171818,2.50806101342,2.50718909202,2.50649604027,2.50561205077,2.50525505249,2.5040514273,2.50304139544,2.50240707632,2.50244047244
0.17042044022,0.2078580569,0.0996598211784,2.53212539974,2.52623841189,2.52147301607,2.51791446771,2.515031031,2.51337251834,2.51198070057,2.51080992735,2.50977938778,2.50807919852,2.50724977691,2.50653193323,2.50595513399,2.50520675939,2.50489551628,2.50379206671,2.50285442566,2.5022565488,2.50229096284

Outer Loading (g/m^2)
0.0,0.0,0.0,31.7341715299,47.6323909496,60.0526274724,69.1538553308,76.2292746777,78.3418052547,80.2029687102,81.864926246,83.3437114348,87.9793874315,90.0340269896,91.4885625452,92.3439007416,92.9600537337,95.9492764912,106.22872029,121.092851598,141.074978346,102.800394799
0.0,0.0,0.0,31.7341715299,47.6323909496,60.0526274724,69.1538553308,76.2292746777,77.2263030151,78.1362356603,78.9973514292,79.8114476344,85.7040214514,88.4036941261,90.3986899806,91.6738354929,92.7873188125,96.1581555105,106.918249433,122.277601703,142.707173652,103.363895348
0.0,0,0.0,31.7341715299,47.6323909496,60.0526274724,69.1538553308,76.2292746777,79.4829579976,82.197512997,84.4690608183,86.3528787022,89.8755681066,91.3538842863,92.3280545909,92.8053091101,92.9737786871,95.5998233995,105.418384104,119.800857528,139.325569286,102.124271012
0.0,0.0,0.0,31.7341715299,47.6323909496,60.0526274724,69.1538553308,76.2292746777,80.4964683034,83.868212966,86.5166935343,88.5613700069,91.2241580277,92.2572763643,92.856961179,93.0385437968,92.8542944057,95.1795453297,104.6127369,118.587127626,137.70244119,101.438862888

Total Oxide (g/m^2)
0.17042044022,0.2078580569,0.0996598211784,34.2662969297,50.1586293615,62.5741004885,71.6717697985,78.7443057087,80.8563920194,82.7170893626,84.3785712104,85.8568241931,90.4898014647,92.5431522137,93.9966034468,94.85109023,95.4661779509,98.4549841005,108.733096738,123.596126711,143.577575885,105.303023864
0.17042044022,0.2078580569,0.0996598211784,34.2662969297,50.1586293615,62.5741004885,71.6717697985,78.7443057087,79.7415362989,80.6516017874,81.5127906672,82.3268425414,88.215988802,90.9140446073,92.9076983766,94.1818038713,95.2940088269,98.6643609619,109.422981748,124.781132043,145.209981157,105.866731667
0.17042044022,0.2078580569,0.0996598211784,34.2662969297,50.1586293615,62.5741004885,71.6717697985,78.7443057087,81.9968959906,84.7104587433,86.9811104,88.864073736,92.3846498248,93.8619452997,94.8352436829,95.3118051504,95.4793907378,98.105078452,107.922435531,122.303898923,141.827976362,104.626711484
0.17042044022,0.2078580569,0.0996598211784,34.2662969297,50.1586293615,62.5741004885,71.6717697985,78.7443057087,83.0098408217,86.3801936666,89.0275034617,91.0711493946,93.7322372262,94.7645261412,95.3634931122,95.5444989308,95.3595011651,97.684440846,107.116528966,121.089982052,140.204697738,103.941153851

Outlet Corrosion Rate (um/a)
88.2135436301,88.3285759093,86.7674360859,86.0567921634,84.8123560988,84.4607786226,84.1788486583,80.3110839307,84.3783883484
80.0939329315,99.4901221577,65.745151309,65.2186879147,65.1097415278,64.8700594725,64.1592704709,61.8664413536,64.2358502205
70.1733063195,73.6613466563,58.1204821421,57.7807278153,62.4552661124,61.8644830505,56.7809320297,55.8319318656,56.8551044786
60.5049756187,61.9064902454,53.7598850888,94.0620546047,56.1019941506,55.6889212396,53.2735907384,51.3437510983,54.6630593275
99.5094821203,90.8844375505,99.6829051663,92.4829883337,52.1259100738,51.7876662765,51.7450653519,48.1724764292,53.651061168
80.0927344878,76.866679665,81.2439896063,91.1590679705,53.995206969,48.9632056346,48.8871649586,48.034903382,53.6090049622
76.0803516681,90.7409576224,77.9315142715,75.9551356842,54.1367739917,52.3796892458,46.6827603804,48.6379835289,50.2905058186
86.8979711874,91.8928261704,72.8860250878,73.2357280868,52.1741072646,49.425293958,47.7926974872,47.6802448123,47.8095438574
79.2292768078,74.2944982704,92.8490916697,71.1079634675,50.2200652383,47.1482660685,47.0299257318,49.923008761,45.8298477181
63.5679213512,91.9549219003,85.8685392668,84.0950317638,47.8250132431,45.3190716246,45.632648077,51.6622717242,81.5062749848
57.2674220423,85.5965004833,90.5206475319,76.5644721547,45.9132518774,48.9840671424,44.0282930108,48.2473546101,62.9747494655
73.3773263828,94.4983471427,73.7785532668,80.5353742019,44.3235826293,47.8422239558,42.6632373741,48.7325241296,69.2513006787
61.7277415439,71.1930828194,77.5417006452,63.347257064,70.4089121372,45.8825195046,41.4592950461,48.7602664814,59.182131195
108.267742532,69.5356318548,62.7308323391,56.8346633174,67.4333449611,44.2740229542,43.9348257939,48.028957901,65.1939725458
97.6372166598,60.2803798596,56.5821353341,52.8538798928,59.7655003765,42.9141565944,43.5432502957,49.6896032202,57.43458168
80.6138329781,81.231688703,86.6046490762,105.305090989,54.4851095854,41.7024253692,42.2278960755,49.9204682478,57.6284768109
86.0553263203,80.6845729174,64.6663495738,84.7708983367,51.008238212,66.3745234918,41.0700431004,47.1070165307,53.0201309548
79.5657383425,95.8028444739,67.2106671441,64.1695790229,54.9280768281,57.9516592557,41.9359969827,48.3578293296,49.8493038621
88.5721093007,101.748777784,69.2954840157,57.2272824317,53.9220004894,53.2929013876,40.8269766645,56.0940696075,47.4622353734
94.2602946358,108.445713022,79.2612861255,53.0648800206,50.3897494013,50.1000595983,41.2073545287,51.5025006465,70.6982700962
66.1422102294,67.148019014,85.756751089,79.4316277501,47.939071832,58.90824303,41.4391051063,48.2871623941,64.2746397529
58.5809902384,59.1093954919,64.5173525318,75.4380413118,48.7797780464,56.8526777635,40.3876583513,55.9679215535,56.8997787965
82.7730084427,94.4603551858,57.509065907,87.2271574297,48.9159142748,52.5911156544,39.4528442324,51.4179408126,52.5870527016
64.3997918573,104.546782308,99.570502829,73.2205397559,46.7834428618,49.5855706597,38.6059361102,49.8352952562,49.5589435592
57.657287055,78.4061266098,92.7489818091,61.1588232675,47.4104496206,51.5292467306,42.3166018468,46.9738190269,76.9301386319
70.2109020371,95.9589213954,70.3959141959,55.5580643818,46.9963199971,48.7998725091,41.4978310259,47.7889459353,64.461992381
72.0406566872,74.8864784148,83.6748514177,90.0623589719,45.2199792373,46.6570358407,40.4404270336,47.8480714924,62.4539351204
61.2000031376,62.2673059164,71.8100536168,66.5581882068,43.730723469,44.9109524887,41.1795522761,47.7296020512,55.9527399003
101.485372987,88.7196129049,105.961751057,73.2187512021,45.1722809541,51.2413120535,40.1566869058,47.5323497086,60.5505442117
76.4254558886,87.8424249196,106.311397962,61.1944945193,45.6065507755,48.57095207,39.2433820277,48.531926911,54.8650726275
84.6575740111,88.746359504,69.7394254586,55.5643769176,45.5687704505,46.4760220248,38.4176570127,49.8387033339,51.1998030486
82.1783769657,101.778737433,80.2137120442,78.5400295403,45.0807721689,44.7492681663,56.6081941294,51.576974565,48.5041734291
71.1029051793,76.5561466959,71.5892957598,92.5098007862,44.9515461795,47.2299654213,53.5288082664,47.9458324708,79.4056153277
73.6408614676,84.8348175723,67.2998747895,65.3664328425,43.5183849066,45.394327504,51.2154332317,74.6925558338,62.505486858
61.8022968109,89.6773753487,58.8869137912,57.8679454128,43.7534044599,45.9815519119,48.5199398002,60.2625802609,60.8162988402
90.4847556364,81.6812736266,54.2025515299,53.4899051794,42.4703483195,44.3477880367,46.4039928696,54.0583055305,55.0304296421

Temperature Profile (oC)
310.0,304.756372012,300.396121903,293.327582549,290.296292408,287.491022331,285.055959192,282.814681183,282.047588429,281.3100064,280.600690872,279.917635856,277.527243719,276.085532397,274.725642973,273.525092542,271.902809051,271.164220707,268.787144626,266.229094111,263.912387281,263.828258587
310.0,304.756372012,300.396121903,293.327582549,290.296292408,287.491022331,285.055959192,282.814681183,282.456537005,282.104839024,281.759458723,281.420270513,278.825570428,277.259682349,275.783875324,274.482349451,272.725347601,271.942548544,269.510634373,266.918587145,264.61872315,264.517245079
310.0,304.756372012,300.396121903,293.327582549,290.296292408,287.491022331,285.055959192,282.814681183,281.619778889,280.496301082,279.438343354,278.443083453,276.255169896,274.934213698,273.688734222,272.586297864,271.094990551,270.400006836,268.077000039,265.552433183,263.225544467,263.15749825
310.0,304.756372012,300.396121903,293.327582549,290.296292408,287.491022331,285.055959192,282.814681183,281.23138527,279.773208516,278.427932901,277.187730801,275.171054382,273.953848139,272.803261994,271.783866647,270.403478332,269.745966493,267.469404963,264.973568403,262.64376039,262.588778451

kp (cm/s
0.0502781117976,0.0488074227908,0.0475976301337,0.0456622796949,0.0448423071054,0.0440889004445,0.0434391916489,0.0428447278312,0.0426420530882,0.0424475544036,0.042260860907,0.0420814056665,0.0414559239443,0.0410805932577,0.0407278919968,0.0404175934454,0.0399999036162,0.0398103550675,0.039202941507,0.0385537954843,0.0379699627112,0.0379488346138
0.0502781117976,0.0488074227908,0.0475976301337,0.0456622796949,0.0448423071054,0.0440889004445,0.0434391916489,0.0428447278312,0.0427500520663,0.0426571654903,0.0425660296704,0.0424766071372,0.0417951606802,0.0413861586396,0.041002243897,0.0406649277748,0.0402114508815,0.0400101131572,0.0393873886081,0.0387283027031,0.0381475546239,0.0381220180427
0.0502781117976,0.0488074227908,0.0475976301337,0.0456622796949,0.0448423071054,0.0440889004445,0.0434391916489,0.0428447278312,0.0425291953784,0.0422334144063,0.0419556754451,0.0416951003418,0.0411246810661,0.0407819029915,0.0404598292734,0.0401756553684,0.0397926079107,0.0396146372309,0.0390222604162,0.038382869115,0.0377976192918,0.0377805637325
0.0502781117976,0.0488074227908,0.0475976301337,0.0456622796949,0.0448423071054,0.0440889004445,0.0434391916489,0.0428447278312,0.0424268441462,0.0420435021683,0.0416911389706,0.0413674061097,0.0408432716326,0.0405282949806,0.0402315143114,0.0399693525943,0.0396155253552,0.0394474648601,0.0388679575877,0.0382369087589,0.0376519058701,0.0376381478704

